,Date,Home Team,Away Team,Betting Score Spread,Final Score Spread,Betting Line Error
3823,2020-12-30 00:00:00,MIA,MIL,6.5,-11,17.5
7452,2023-04-11 00:00:00,MIA,ATL,-5.5,11,-16.5
7926,2023-12-22 00:00:00,MIA,ATL,-1.0,-9,8.0
3490,2020-02-26 00:00:00,MIA,MIN,-12.0,3,-15.0
8241,2024-02-06 00:00:00,MIA,ORL,-3.5,-26,22.5
1246,2018-04-19 00:00:00,MIA,PHI,2.5,20,-17.5
1561,2018-11-20 00:00:00,MIA,BKN,-2.5,12,-14.5
5154,2021-11-17 00:00:00,MIA,NOP,-6.5,-15,8.5
5162,2021-11-18 00:00:00,MIA,WAS,-6.5,-15,8.5
4741,2021-05-04 00:00:00,MIA,DAL,-3.0,14,-17.0
3461,2020-02-22 00:00:00,MIA,CLE,-12.5,-19,6.5
8249,2024-02-07 00:00:00,MIA,SAS,-8.0,-12,4.0
8150,2024-01-25 00:00:00,MIA,BOS,8.5,33,-24.5
971,2018-03-08 00:00:00,MIA,PHI,0.0,-9,9.0
7456,2023-04-14 00:00:00,MIA,CHI,-5.0,-11,6.0
1252,2018-04-21 00:00:00,MIA,PHI,4.0,4,0.0
3861,2021-01-04 00:00:00,MIA,OKC,-9.0,-28,19.0
5574,2022-01-17 00:00:00,MIA,TOR,-4.0,-5,1.0
2630,2019-10-23 00:00:00,MIA,MEM,-6.5,-19,12.5
1912,2019-01-08 00:00:00,MIA,DEN,-2.0,4,-6.0
3503,2020-02-28 00:00:00,MIA,DAL,-2.5,-8,5.5
4764,2021-05-07 00:00:00,MIA,MIN,-8.0,-9,1.0
8044,2024-01-10 00:00:00,MIA,OKC,4.5,8,-3.5
3543,2020-03-04 00:00:00,MIA,ORL,-6.5,-3,-3.5
1928,2019-01-10 00:00:00,MIA,BOS,2.5,-16,18.5
3781,2020-12-25 00:00:00,MIA,NOP,-3.0,-13,10.0
5058,2021-11-04 00:00:00,MIA,BOS,-6.5,17,-23.5
6857,2023-01-12 00:00:00,MIA,MIL,-5.5,-6,0.5
6190,2022-05-02 00:00:00,MIA,PHI,-7.5,-14,6.5
7441,2023-04-09 00:00:00,MIA,ORL,-5.0,-13,8.0
2068,2019-01-30 00:00:00,MIA,CHI,-10.5,16,-26.5
5071,2021-11-06 00:00:00,MIA,UTA,-3.5,-3,-0.5
8565,2024-03-26 00:00:00,MIA,GSW,5.0,21,-16.0
8228,2024-02-04 00:00:00,MIA,LAC,5.0,8,-3.0
6841,2023-01-10 00:00:00,MIA,OKC,-1.5,-1,-0.5
31,2017-10-21 00:00:00,MIA,IND,-9.5,-4,-5.5
7841,2023-12-08 00:00:00,MIA,CLE,1.5,12,-10.5
2083,2019-02-01 00:00:00,MIA,OKC,3.5,16,-12.5
6180,2022-04-26 00:00:00,MIA,ATL,-4.5,-3,-1.5
3511,2020-02-29 00:00:00,MIA,BKN,-7.5,-3,-4.5
4265,2021-02-28 00:00:00,MIA,ATL,-2.5,-10,7.5
883,2018-02-24 00:00:00,MIA,MEM,-9.5,-26,16.5
6829,2023-01-08 00:00:00,MIA,BKN,2.0,1,1.0
2091,2019-02-02 00:00:00,MIA,IND,-2.0,7,-9.0
3528,2020-03-02 00:00:00,MIA,MIL,5.0,-16,21.0
4306,2021-03-11 00:00:00,MIA,ORL,-9.0,-8,-1.0
2212,2019-02-25 00:00:00,MIA,PHX,-7.5,3,-10.5
2293,2019-03-08 00:00:00,MIA,CLE,-9.0,-16,7.0
5782,2022-02-15 00:00:00,MIA,DAL,-5.5,8,-13.5
7203,2023-03-06 00:00:00,MIA,ATL,-2.5,-2,-0.5
7533,2023-05-23 00:00:00,MIA,BOS,-1.5,17,-18.5
4091,2021-02-05 00:00:00,MIA,WAS,-7.0,-27,20.0
7535,2023-05-27 00:00:00,MIA,BOS,2.0,1,1.0
6431,2022-11-14 00:00:00,MIA,PHX,-2.5,-1,-1.5
709,2018-01-25 00:00:00,MIA,SAC,-9.5,1,-10.5
5824,2022-02-26 00:00:00,MIA,SAS,-13.0,-4,-9.0
2420,2019-03-26 00:00:00,MIA,ORL,-3.5,5,-8.5
6418,2022-11-12 00:00:00,MIA,CHA,-8.0,-17,9.0
1110,2018-03-27 00:00:00,MIA,CLE,2.0,-19,21.0
5838,2022-02-28 00:00:00,MIA,CHI,-4.5,-13,8.5
7216,2023-03-08 00:00:00,MIA,CLE,1.0,4,-3.0
8059,2024-01-12 00:00:00,MIA,ORL,-1.5,-3,1.5
7539,2023-06-07 00:00:00,MIA,DEN,3.5,15,-11.5
8683,2024-04-10 00:00:00,MIA,DAL,2.5,19,-16.5
7540,2023-06-09 00:00:00,MIA,DEN,2.5,13,-10.5
2948,2019-12-06 00:00:00,MIA,WAS,-9.5,-9,-0.5
6044,2022-03-28 00:00:00,MIA,SAC,-14.0,-23,9.0
4076,2021-02-03 00:00:00,MIA,WAS,-9.0,3,-12.0
1481,2018-11-09 00:00:00,MIA,IND,2.0,8,-6.0
1124,2018-03-29 00:00:00,MIA,CHI,-13.0,-11,-2.0
7616,2023-11-03 00:00:00,MIA,WAS,-8.5,-7,-1.5
4491,2021-04-03 00:00:00,MIA,CLE,-12.5,-14,1.5
7186,2023-03-04 00:00:00,MIA,ATL,-2.5,-8,5.5
6494,2022-11-23 00:00:00,MIA,WAS,-5.0,-8,3.0
2994,2019-12-13 00:00:00,MIA,LAL,5.5,3,2.5
4057,2021-02-01 00:00:00,MIA,CHA,-7.5,8,-15.5
1490,2018-11-10 00:00:00,MIA,WAS,-3.5,6,-9.5
1635,2018-11-30 00:00:00,MIA,NOP,3.0,-5,8.0
7523,2023-05-12 00:00:00,MIA,NYK,-6.5,-4,-2.5
4475,2021-04-01 00:00:00,MIA,GSW,-3.0,-7,4.0
2976,2019-12-10 00:00:00,MIA,ATL,-8.0,-14,6.0
2523,2019-04-09 00:00:00,MIA,PHI,-6.0,-23,17.0
2960,2019-12-08 00:00:00,MIA,CHI,-7.0,-5,-2.0
1365,2018-10-24 00:00:00,MIA,NYK,-8.0,-23,15.0
726,2018-01-27 00:00:00,MIA,CHA,-4.0,-4,0.0
5766,2022-02-12 00:00:00,MIA,BKN,-11.5,-4,-7.5
1778,2018-12-20 00:00:00,MIA,HOU,3.0,-2,5.0
2897,2019-11-29 00:00:00,MIA,GSW,-11.5,-17,5.5
4418,2021-03-25 00:00:00,MIA,POR,2.5,3,-0.5
557,2018-01-03 00:00:00,MIA,DET,-4.5,-7,2.5
4372,2021-03-19 00:00:00,MIA,IND,-4.0,27,-31.0
5950,2022-03-15 00:00:00,MIA,DET,-14.0,-7,-7.0
7252,2023-03-13 00:00:00,MIA,UTA,-8.5,-4,-4.5
8073,2024-01-14 00:00:00,MIA,CHA,-8.5,-17,8.5
1400,2018-10-29 00:00:00,MIA,SAC,-9.0,10,-19.0
7638,2023-11-06 00:00:00,MIA,LAL,-1.5,-1,-0.5
1052,2018-03-19 00:00:00,MIA,DEN,-1.5,-8,6.5
1650,2018-12-02 00:00:00,MIA,UTA,4.0,-2,6.0
5972,2022-03-18 00:00:00,MIA,OKC,-14.5,-12,-2.5
7549,2023-10-25 00:00:00,MIA,DET,-9.5,-1,-8.5
2801,2019-11-16 00:00:00,MIA,NOP,-8.0,-15,7.0
6008,2022-03-23 00:00:00,MIA,GSW,-10.0,14,-24.0
2771,2019-11-12 00:00:00,MIA,DET,-9.0,-9,0.0
7265,2023-03-15 00:00:00,MIA,MEM,-4.5,-19,14.5
6338,2022-11-02 00:00:00,MIA,SAC,-4.5,-3,-1.5
1467,2018-11-07 00:00:00,MIA,SAS,-1.5,-7,5.5
2481,2019-04-03 00:00:00,MIA,BOS,0.0,10,-10.0
6333,2022-11-01 00:00:00,MIA,GSW,-1.5,-7,5.5
8409,2024-03-05 00:00:00,MIA,DET,-11.0,-8,-3.0
569,2018-01-05 00:00:00,MIA,NYK,-6.5,-4,-2.5
2830,2019-11-20 00:00:00,MIA,CLE,-9.5,-24,14.5
6403,2022-11-10 00:00:00,MIA,CHA,-11.0,-5,-6.0
2435,2019-03-28 00:00:00,MIA,DAL,-6.0,-6,0.0
5875,2022-03-05 00:00:00,MIA,PHI,-5.5,-17,11.5
4120,2021-02-09 00:00:00,MIA,NYK,-6.0,-2,-4.0
7229,2023-03-10 00:00:00,MIA,CLE,1.5,-4,5.5
4404,2021-03-23 00:00:00,MIA,PHX,2.0,10,-8.0
8388,2024-03-02 00:00:00,MIA,UTA,-9.5,-6,-3.5
5888,2022-03-07 00:00:00,MIA,HOU,-16.5,-17,0.5
8031,2024-01-08 00:00:00,MIA,HOU,-4.0,-7,3.0
2868,2019-11-25 00:00:00,MIA,CHA,-10.5,-17,6.5
5902,2022-03-09 00:00:00,MIA,PHX,-4.0,21,-25.0
8470,2024-03-13 00:00:00,MIA,DEN,3.5,12,-8.5
6022,2022-03-25 00:00:00,MIA,NYK,-9.5,8,-17.5
1391,2018-10-27 00:00:00,MIA,POR,-1.5,-9,7.5
5919,2022-03-11 00:00:00,MIA,CLE,-8.0,-12,4.0
4383,2021-03-21 00:00:00,MIA,IND,-3.5,3,-6.5
5925,2022-03-12 00:00:00,MIA,MIN,-3.5,9,-12.5
6379,2022-11-07 00:00:00,MIA,POR,-5.0,3,-8.0
6031,2022-03-26 00:00:00,MIA,BKN,2.5,15,-12.5
585,2018-01-07 00:00:00,MIA,UTA,-3.5,-1,-2.5
7531,2023-05-21 00:00:00,MIA,BOS,4.5,-26,30.5
7164,2023-03-01 00:00:00,MIA,PHI,2.0,23,-21.0
4515,2021-04-06 00:00:00,MIA,MEM,-6.5,12,-18.5
8108,2024-01-19 00:00:00,MIA,ATL,-7.0,1,-8.0
2341,2019-03-15 00:00:00,MIA,MIL,5.0,15,-10.0
235,2017-11-19 00:00:00,MIA,IND,-5.5,25,-30.5
322,2017-12-01 00:00:00,MIA,CHA,-2.0,-5,3.0
7511,2023-05-06 00:00:00,MIA,NYK,-4.0,-19,15.0
523,2017-12-29 00:00:00,MIA,BKN,-6.0,24,-30.0
4030,2021-01-28 00:00:00,MIA,LAC,-2.0,4,-6.0
7515,2023-05-08 00:00:00,MIA,NYK,-4.5,-8,3.5
1342,2018-10-20 00:00:00,MIA,CHA,-3.5,1,-4.5
1794,2018-12-22 00:00:00,MIA,MIL,2.0,-7,9.0
7337,2023-03-25 00:00:00,MIA,BKN,-6.0,29,-35.0
4020,2021-01-27 00:00:00,MIA,DEN,6.0,27,-21.0
5612,2022-01-23 00:00:00,MIA,LAL,-4.0,-6,2.0
3093,2019-12-27 00:00:00,MIA,IND,-5.0,-1,-4.0
5651,2022-01-28 00:00:00,MIA,LAC,-8.5,-7,-1.5
2709,2019-11-03 00:00:00,MIA,HOU,3.0,-29,32.0
3100,2019-12-28 00:00:00,MIA,PHI,-1.5,-1,-0.5
3072,2019-12-23 00:00:00,MIA,UTA,-4.5,-3,-1.5
2328,2019-03-13 00:00:00,MIA,DET,-2.0,-34,32.0
3047,2019-12-20 00:00:00,MIA,NYK,-9.0,-15,6.0
4044,2021-01-30 00:00:00,MIA,SAC,-6.5,-1,-5.5
256,2017-11-22 00:00:00,MIA,BOS,1.5,-6,7.5
2304,2019-03-10 00:00:00,MIA,TOR,1.0,21,-20.0
5638,2022-01-26 00:00:00,MIA,NYK,-6.0,-14,8.0
5661,2022-01-29 00:00:00,MIA,TOR,-2.5,4,-6.5
6508,2022-11-25 00:00:00,MIA,WAS,-3.0,-3,0.0
5584,2022-01-19 00:00:00,MIA,POR,-9.0,-12,3.0
7178,2023-03-03 00:00:00,MIA,NYK,-1.5,2,-3.5
1817,2018-12-26 00:00:00,MIA,TOR,2.5,2,0.5
7698,2023-11-16 00:00:00,MIA,BKN,-3.5,-7,3.5
2354,2019-03-17 00:00:00,MIA,CHA,-3.0,-18,15.0
41,2017-10-23 00:00:00,MIA,ATL,-10.5,-11,0.5
4528,2021-04-08 00:00:00,MIA,LAL,-9.5,-6,-3.5
79,2017-10-28 00:00:00,MIA,BOS,1.0,6,-5.0
7614,2023-11-03 00:00:00,MIL,NYK,-5.5,-5,-0.5
5904,2022-03-09 00:00:00,MIL,ATL,-4.5,-9,4.5
6016,2022-03-24 00:00:00,MIL,WAS,-8.5,-12,3.5
2836,2019-11-21 00:00:00,MIL,POR,-14.0,-8,-6.0
1392,2018-10-27 00:00:00,MIL,ORL,-9.0,-22,13.0
66,2017-10-26 00:00:00,MIL,BOS,-4.5,7,-11.5
690,2018-01-22 00:00:00,MIL,PHX,-5.5,-4,-1.5
2588,2019-04-30 00:00:00,MIL,BOS,-8.0,-21,13.0
6076,2022-04-01 00:00:00,MIL,LAC,-3.5,34,-37.5
7429,2023-04-07 00:00:00,MIL,MEM,9.0,23,-14.0
5022,2021-10-30 00:00:00,MIL,SAS,-7.0,9,-16.0
3021,2019-12-16 00:00:00,MIL,DAL,-10.5,4,-14.5
2871,2019-11-25 00:00:00,MIL,UTA,-9.0,-4,-5.0
5028,2021-10-31 00:00:00,MIL,UTA,4.5,12,-7.5
6183,2022-04-27 00:00:00,MIL,CHI,-12.5,-16,3.5
560,2018-01-03 00:00:00,MIL,IND,-7.5,-21,13.5
193,2017-11-13 00:00:00,MIL,MEM,-4.0,-7,3.0
891,2018-02-25 00:00:00,MIL,NOP,-4.5,2,-6.5
2616,2019-05-23 00:00:00,MIL,TOR,-7.5,6,-13.5
2884,2019-11-27 00:00:00,MIL,ATL,-14.5,-9,-5.5
2504,2019-04-06 00:00:00,MIL,BKN,-3.5,5,-8.5
5064,2021-11-05 00:00:00,MIL,NYK,-3.5,15,-18.5
1518,2018-11-14 00:00:00,MIL,MEM,-9.5,3,-12.5
452,2017-12-19 00:00:00,MIL,CLE,1.0,-3,4.0
2856,2019-11-23 00:00:00,MIL,DET,-13.0,-14,1.0
3541,2020-03-04 00:00:00,MIL,IND,-11.0,-19,8.0
6639,2022-12-13 00:00:00,MIL,GSW,-3.0,-17,14.0
1570,2018-11-21 00:00:00,MIL,POR,-7.5,-43,35.5
2438,2019-03-28 00:00:00,MIL,LAC,-10.0,-10,0.0
3064,2019-12-22 00:00:00,MIL,IND,-8.0,-28,20.0
2038,2019-01-25 00:00:00,MIL,CHA,-11.0,-9,-2.0
7857,2023-12-11 00:00:00,MIL,CHI,-11.5,-4,-7.5
2584,2019-04-28 00:00:00,MIL,BOS,-8.0,22,-30.0
5482,2022-01-05 00:00:00,MIL,TOR,-2.5,6,-8.5
7753,2023-11-24 00:00:00,MIL,WAS,-13.5,-3,-10.5
7653,2023-11-08 00:00:00,MIL,DET,-12.0,-2,-10.0
5879,2022-03-06 00:00:00,MIL,PHX,-9.0,-10,1.0
2611,2019-05-17 00:00:00,MIL,TOR,-6.5,-22,15.5
6329,2022-10-31 00:00:00,MIL,DET,-13.5,-2,-11.5
8479,2024-03-14 00:00:00,MIL,PHI,-7.0,-9,2.0
769,2018-02-02 00:00:00,MIL,NYK,-4.5,-2,-2.5
4930,2021-07-01 00:00:00,MIL,ATL,-4.5,-11,6.5
7414,2023-04-05 00:00:00,MIL,CHI,-5.0,-13,8.0
2004,2019-01-21 00:00:00,MIL,DAL,-11.0,-10,-1.0
4924,2021-06-25 00:00:00,MIL,ATL,-8.5,-34,25.5
1207,2018-04-09 00:00:00,MIL,ORL,-10.0,-16,6.0
4922,2021-06-23 00:00:00,MIL,ATL,-8.0,3,-11.0
1334,2018-10-19 00:00:00,MIL,IND,-4.0,-17,13.0
4915,2021-06-17 00:00:00,MIL,BKN,-5.0,-15,10.0
5552,2022-01-15 00:00:00,MIL,TOR,-7.5,7,-14.5
929,2018-03-02 00:00:00,MIL,IND,-3.5,7,-10.5
3658,2020-08-10 00:00:00,MIL,TOR,-5.5,8,-13.5
1403,2018-10-29 00:00:00,MIL,TOR,2.0,-15,17.0
4908,2021-06-13 00:00:00,MIL,BKN,2.0,-11,13.0
2785,2019-11-14 00:00:00,MIL,CHI,-11.5,-9,-2.5
609,2018-01-10 00:00:00,MIL,ORL,-10.5,-7,-3.5
4903,2021-06-10 00:00:00,MIL,BKN,-3.5,-3,-0.5
7891,2023-12-16 00:00:00,MIL,DET,-16.5,-32,15.5
3129,2020-01-01 00:00:00,MIL,MIN,-18.0,-2,-16.0
3104,2019-12-28 00:00:00,MIL,ORL,-6.0,-11,5.0
6952,2023-01-25 00:00:00,MIL,DEN,-12.5,-8,-4.5
517,2017-12-28 00:00:00,MIL,MIN,-4.5,-6,1.5
5586,2022-01-19 00:00:00,MIL,MEM,-6.5,-12,5.5
6001,2022-03-22 00:00:00,MIL,CHI,-6.5,-28,21.5
6342,2022-11-02 00:00:00,MIL,DET,-11.5,-25,13.5
5601,2022-01-21 00:00:00,MIL,CHI,-11.5,-4,-7.5
6886,2023-01-16 00:00:00,MIL,IND,-5.0,-13,8.0
1586,2018-11-23 00:00:00,MIL,PHX,-13.5,2,-15.5
4935,2021-07-14 00:00:00,MIL,PHX,-4.5,-6,1.5
6560,2022-12-02 00:00:00,MIL,LAL,-8.5,4,-12.5
4997,2021-10-27 00:00:00,MIL,MIN,-6.0,5,-11.0
5607,2022-01-22 00:00:00,MIL,SAC,-8.0,-6,-2.0
908,2018-02-27 00:00:00,MIL,WAS,-3.0,3,-6.0
3600,2020-07-31 00:00:00,MIL,BOS,-3.5,-7,3.5
3155,2020-01-04 00:00:00,MIL,SAS,-12.0,-9,-3.0
2704,2019-11-02 00:00:00,MIL,TOR,-6.0,-10,4.0
7556,2023-10-26 00:00:00,MIL,PHI,-6.0,-1,-5.0
2301,2019-03-09 00:00:00,MIL,CHA,-12.0,-17,5.0
6598,2022-12-07 00:00:00,MIL,SAC,-6.5,-13,6.5
3620,2020-08-04 00:00:00,MIL,BKN,-19.0,3,-22.0
6894,2023-01-17 00:00:00,MIL,TOR,-1.5,-8,6.5
7872,2023-12-13 00:00:00,MIL,IND,-6.5,-14,7.5
8528,2024-03-21 00:00:00,MIL,BKN,-10.5,-7,-3.5
8401,2024-03-04 00:00:00,MIL,LAC,2.5,-7,9.5
6200,2022-05-09 00:00:00,MIL,BOS,-1.5,8,-9.5
7495,2023-04-26 00:00:00,MIL,MIA,-13.0,2,-15.0
3633,2020-08-06 00:00:00,MIL,MIA,-9.5,-14,4.5
6365,2022-11-05 00:00:00,MIL,OKC,-5.5,-14,8.5
5538,2022-01-13 00:00:00,MIL,GSW,-1.0,-19,18.0
2609,2019-05-15 00:00:00,MIL,TOR,-6.5,-8,1.5
6087,2022-04-03 00:00:00,MIL,DAL,-6.5,6,-12.5
570,2018-01-05 00:00:00,MIL,TOR,-1.0,19,-20.0
4938,2021-10-19 00:00:00,MIL,BKN,1.5,-23,24.5
4937,2021-07-20 00:00:00,MIL,PHX,-4.5,-7,2.5
4934,2021-07-11 00:00:00,MIL,PHX,-4.5,-20,15.5
5465,2022-01-03 00:00:00,MIL,DET,-17.0,9,-26.0
3504,2020-02-28 00:00:00,MIL,OKC,-10.0,-47,37.0
2535,2019-04-10 00:00:00,MIL,OKC,4.5,11,-6.5
2372,2019-03-19 00:00:00,MIL,LAL,-11.0,-14,3.0
6480,2022-11-21 00:00:00,MIL,POR,-9.5,-8,-1.5
43,2017-10-23 00:00:00,MIL,CHA,-6.5,-9,2.5
1269,2018-04-26 00:00:00,MIL,BOS,-4.5,-11,6.5
3361,2020-02-02 00:00:00,MIL,PHX,-12.5,-21,8.5
7678,2023-11-13 00:00:00,MIL,CHI,-9.5,-9,-0.5
8551,2024-03-24 00:00:00,MIL,OKC,-2.5,-25,22.5
5281,2021-12-04 00:00:00,MIL,MIA,-6.5,-22,15.5
2970,2019-12-09 00:00:00,MIL,ORL,-13.0,-9,-4.0
5667,2022-01-30 00:00:00,MIL,DEN,-6.5,36,-42.5
8497,2024-03-17 00:00:00,MIL,PHX,2.5,-11,13.5
846,2018-02-13 00:00:00,MIL,ATL,-7.5,-5,-2.5
2203,2019-02-23 00:00:00,MIL,MIN,-13.0,-12,-1.0
5261,2021-12-01 00:00:00,MIL,CHA,-9.0,-2,-7.0
6304,2022-10-28 00:00:00,MIL,NYK,-6.0,-11,5.0
5417,2021-12-25 00:00:00,MIL,BOS,-7.5,-4,-3.5
3040,2019-12-19 00:00:00,MIL,LAL,-3.5,-7,3.5
2144,2019-02-09 00:00:00,MIL,ORL,-6.5,20,-26.5
2396,2019-03-22 00:00:00,MIL,MIA,-7.5,-29,21.5
475,2017-12-22 00:00:00,MIL,CHA,-5.0,-5,0.0
2950,2019-12-06 00:00:00,MIL,LAC,-4.5,-28,23.5
3388,2020-02-06 00:00:00,MIL,PHI,-9.0,-11,2.0
8265,2024-02-09 00:00:00,MIL,CHA,-16.0,-36,20.0
2987,2019-12-11 00:00:00,MIL,NOP,-9.5,-15,5.5
6152,2022-04-17 00:00:00,MIL,CHI,-10.5,-7,-3.5
5295,2021-12-06 00:00:00,MIL,CLE,-8.5,-8,-0.5
7472,2023-04-19 00:00:00,MIL,MIA,-5.5,-16,10.5
5381,2021-12-18 00:00:00,MIL,CLE,0.0,29,-29.0
2355,2019-03-17 00:00:00,MIL,PHI,-6.0,5,-11.0
8293,2024-02-13 00:00:00,MIL,MIA,-7.0,26,-33.0
2548,2019-04-14 00:00:00,MIL,DET,-15.0,-35,20.0
1534,2018-11-16 00:00:00,MIL,CHI,-14.5,-19,4.5
5357,2021-12-15 00:00:00,MIL,IND,2.0,-15,17.0
3008,2019-12-14 00:00:00,MIL,CLE,-14.5,-17,2.5
2181,2019-02-21 00:00:00,MIL,BOS,-6.0,-1,-5.0
2649,2019-10-26 00:00:00,MIL,MIA,-11.5,5,-16.5
2669,2019-10-28 00:00:00,MIL,CLE,-15.5,-17,1.5
1353,2018-10-22 00:00:00,MIL,NYK,-11.0,-11,0.0
5776,2022-02-14 00:00:00,MIL,POR,-11.0,15,-26.0
6496,2022-11-23 00:00:00,MIL,CHI,-7.0,5,-12.0
5402,2021-12-22 00:00:00,MIL,HOU,-8.5,-20,11.5
8287,2024-02-12 00:00:00,MIL,DEN,1.0,-17,18.0
740,2018-01-29 00:00:00,MIL,PHI,-6.5,-12,5.5
5680,2022-02-01 00:00:00,MIL,WAS,-11.5,-14,2.5
621,2018-01-12 00:00:00,MIL,GSW,4.5,14,-9.5
8360,2024-02-27 00:00:00,MIL,CHA,-13.5,-38,24.5
3328,2020-01-28 00:00:00,MIL,WAS,-11.5,-20,8.5
3270,2020-01-20 00:00:00,MIL,CHI,-15.5,-13,-2.5
6671,2022-12-17 00:00:00,MIL,UTA,-2.0,-26,24.0
6509,2022-11-25 00:00:00,MIL,CLE,-4.0,-15,11.0
3346,2020-01-31 00:00:00,MIL,DEN,-13.0,12,-25.0
208,2017-11-15 00:00:00,MIL,DET,-5.0,-4,-1.0
7812,2023-12-02 00:00:00,MIL,ATL,-6.5,-11,4.5
7463,2023-04-16 00:00:00,MIL,MIA,-9.0,13,-22.0
1370,2018-10-24 00:00:00,MIL,PHI,-5.0,-15,10.0
3462,2020-02-22 00:00:00,MIL,PHI,-9.5,-21,11.5
6433,2022-11-14 00:00:00,MIL,ATL,-4.0,15,-19.0
102,2017-10-31 00:00:00,MIL,OKC,2.5,19,-16.5
500,2017-12-26 00:00:00,MIL,CHI,-7.5,9,-16.5
5155,2021-11-17 00:00:00,MIL,LAL,-9.0,-7,-2.0
2920,2019-12-02 00:00:00,MIL,NYK,-17.0,-44,27.0
6314,2022-10-29 00:00:00,MIL,ATL,-5.5,-8,2.5
6527,2022-11-27 00:00:00,MIL,DAL,-5.5,-9,3.5
33,2017-10-21 00:00:00,MIL,POR,-3.0,-3,0.0
6813,2023-01-06 00:00:00,MIL,CHA,-10.0,29,-39.0
7833,2023-12-07 00:00:00,MIL,IND,-5.0,9,-14.0
6262,2022-10-22 00:00:00,MIL,HOU,-13.5,-20,6.5
5825,2022-02-26 00:00:00,MIL,BKN,-9.5,3,-12.5
3238,2020-01-16 00:00:00,MIL,BOS,-11.0,-5,-6.0
7588,2023-10-30 00:00:00,MIL,MIA,-7.5,-8,0.5
2906,2019-11-30 00:00:00,MIL,CHA,-14.0,-41,27.0
5840,2022-02-28 00:00:00,MIL,CHA,-10.5,-24,13.5
246,2017-11-20 00:00:00,MIL,WAS,-3.5,11,-14.5
2422,2019-03-26 00:00:00,MIL,HOU,-3.0,-14,11.0
3224,2020-01-14 00:00:00,MIL,NYK,-16.5,-26,9.5
6117,2022-04-07 00:00:00,MIL,BOS,-8.5,-6,-2.5
7763,2023-11-26 00:00:00,MIL,POR,-13.0,-6,-7.0
5455,2022-01-01 00:00:00,MIL,NOP,-12.0,-23,11.0
5852,2022-03-02 00:00:00,MIL,MIA,-4.5,-1,-3.5
2513,2019-04-07 00:00:00,MIL,ATL,-11.5,-8,-3.5
658,2018-01-17 00:00:00,MIL,MIA,-4.5,5,-9.5
1251,2018-04-20 00:00:00,MIL,BOS,-5.0,-24,19.0
5171,2021-11-19 00:00:00,MIL,OKC,-13.0,-7,-6.0
6762,2022-12-30 00:00:00,MIL,MIN,-7.5,-9,1.5
6445,2022-11-16 00:00:00,MIL,CLE,-2.0,-15,13.0
1556,2018-11-19 00:00:00,MIL,DEN,-5.5,-6,0.5
7578,2023-10-29 00:00:00,MIL,ATL,-6.0,17,-23.0
8258,2024-02-08 00:00:00,MIL,MIN,2.0,24,-22.0
2601,2019-05-08 00:00:00,MIL,BOS,-8.5,-25,16.5
8566,2024-03-26 00:00:00,MIL,LAL,-9.5,4,-13.5
3419,2020-02-10 00:00:00,MIL,SAC,-10.0,-12,2.0
2117,2019-02-06 00:00:00,MIL,WAS,-12.0,-19,7.0
6287,2022-10-26 00:00:00,MIL,BKN,-3.0,-11,8.0
5210,2021-11-24 00:00:00,MIL,DET,-15.0,-21,6.0
5802,2022-02-17 00:00:00,MIL,PHI,-6.5,3,-9.5
1256,2018-04-22 00:00:00,MIL,BOS,-6.0,-2,-4.0
1444,2018-11-04 00:00:00,MIL,SAC,-9.5,-35,25.5
7820,2023-12-05 00:00:00,MIL,NYK,-4.5,-24,19.5
5195,2021-11-22 00:00:00,MIL,ORL,-13.5,-31,17.5
6790,2023-01-03 00:00:00,MIL,WAS,-7.5,-10,2.5
863,2018-02-15 00:00:00,MIL,DEN,-2.0,11,-13.0
6162,2022-04-20 00:00:00,MIL,CHI,-10.0,4,-14.0
5656,2022-01-28 00:00:00,MIL,NYK,-9.0,-15,6.0
2556,2019-04-17 00:00:00,MIL,DET,-15.5,-21,5.5
5181,2021-11-20 00:00:00,MIL,ORL,-12.5,-9,-3.5
2407,2019-03-24 00:00:00,MIL,CLE,-14.0,-22,8.0
718,2018-01-26 00:00:00,MIL,BKN,-6.0,-25,19.0
6778,2023-01-01 00:00:00,MIL,WAS,-2.5,23,-25.5
2286,2019-03-07 00:00:00,MIL,IND,-10.0,-19,9.0
5784,2022-02-15 00:00:00,MIL,IND,-14.5,-9,-5.5
6208,2022-05-13 00:00:00,MIL,BOS,-1.0,13,-14.0
3940,2021-01-15 00:00:00,MIL,DAL,-8.0,-3,-5.0
4434,2021-03-27 00:00:00,MIL,NYK,2.5,6,-3.5
4424,2021-03-26 00:00:00,MIL,BOS,-6.0,8,-14.0
4799,2021-05-11 00:00:00,MIL,ORL,-15.5,-12,-3.5
7297,2023-03-19 00:00:00,MIL,TOR,-7.0,-7,0.0
4644,2021-04-22 00:00:00,MIL,PHI,-6.5,-7,0.5
1688,2018-12-07 00:00:00,MIL,GSW,-2.0,10,-12.0
7225,2023-03-09 00:00:00,MIL,BKN,-9.5,-5,-4.5
4408,2021-03-24 00:00:00,MIL,BOS,-7.0,-2,-5.0
4399,2021-03-22 00:00:00,MIL,IND,-7.0,-27,20.0
4197,2021-02-19 00:00:00,MIL,OKC,-11.0,-13,2.0
1068,2018-03-21 00:00:00,MIL,LAC,-5.5,7,-12.5
