Date,Team,OppTeam,Spread,O/U,Location
2021-02-10,DEN,CLE,-9.5,218.0,home
2021-02-11,HOU,MIA,2.0,214.0,home
2021-02-11,TOR,BOS,2.5,219.0,away
2021-02-11,MIA,HOU,-2.0,214.0,away
2021-02-11,IND,DET,-4.0,214.5,away
2021-02-11,ORL,GSW,9.0,221.5,away
2021-02-11,PHI,POR,-5.5,229.0,away
2021-02-11,DET,IND,4.0,214.5,home
2021-02-11,GSW,ORL,-9.0,221.5,home
2021-02-11,BOS,TOR,-2.5,219.0,home
2021-02-11,POR,PHI,5.5,229.0,home
2021-02-12,SAC,ORL,-6.5,218.0,home
2021-02-12,DET,BOS,7.0,210.5,away
2021-02-12,CHI,LAC,7.5,225.5,home
2021-02-12,MEM,LAL,8.5,218.5,away
2021-02-12,SAS,ATL,2.5,224.5,away
2021-02-12,NYK,WAS,-3.0,218.5,away
2021-02-12,ORL,SAC,6.5,218.0,away
2021-02-12,CHA,MIN,-2.5,230.0,home
2021-02-12,DAL,NOP,-3.0,233.5,home
2021-02-12,OKC,DEN,11.5,221.5,away
2021-02-12,BOS,DET,-7.0,210.5,home
2021-02-12,POR,CLE,-3.5,221.5,home
2021-02-12,MIN,CHA,2.5,230.0,away
2021-02-12,ATL,SAS,-2.5,224.5,home
2021-02-12,WAS,NYK,3.0,218.5,home
2021-02-12,LAL,MEM,-8.5,218.5,home
2021-02-12,UTA,MIL,-2.5,233.0,home
2021-02-12,DEN,OKC,-11.5,221.5,home
2021-02-12,CLE,POR,3.5,221.5,away
2021-02-12,LAC,CHI,-7.5,225.5,away
2021-02-12,NOP,DAL,3.0,233.5,away
2021-02-12,MIL,UTA,2.5,233.0,away
2021-02-13,BKN,GSW,-3.5,245.5,away
2021-02-13,MIA,UTA,7.0,215.5,away
2021-02-13,GSW,BKN,3.5,245.5,home
2021-02-13,ATL,IND,1.5,224.0,home
2021-02-13,PHX,PHI,1.0,221.0,home
2021-02-13,UTA,MIA,-7.0,215.5,home
2021-02-13,HOU,NYK,-0.0,213.0,away
2021-02-13,PHI,PHX,-1.0,221.0,away
2021-02-13,IND,ATL,-1.5,224.0,away
2021-02-13,NYK,HOU,0.0,213.0,home
2021-02-14,CLE,LAC,9.0,220.0,away
2021-02-14,MEM,SAC,-1.0,232.0,away
2021-02-14,BOS,WAS,-7.0,230.0,away
2021-02-14,WAS,BOS,7.0,230.0,home
2021-02-14,ORL,PHX,11.5,212.0,away
2021-02-14,POR,DAL,5.5,235.5,away
2021-02-14,DET,NOP,5.5,222.0,home
2021-02-14,NOP,DET,-5.5,222.0,away
2021-02-14,SAC,MEM,1.0,232.0,home
2021-02-14,MIN,TOR,7.5,229.0,away
2021-02-14,SAS,CHA,-4.0,227.0,away
2021-02-14,PHX,ORL,-11.5,212.0,home
2021-02-14,MIL,OKC,-11.5,228.5,away
2021-02-14,LAL,DEN,-3.0,219.0,away
2021-02-14,LAC,CLE,-9.0,220.0,home
2021-02-14,CHA,SAS,4.0,227.0,home
2021-02-14,OKC,MIL,11.5,228.5,home
2021-02-14,DAL,POR,-5.5,235.5,home
2021-02-14,DEN,LAL,3.0,219.0,home
2021-02-14,TOR,MIN,-7.5,229.0,home
2021-02-15,PHI,UTA,8.5,225.5,away
2021-02-15,ATL,NYK,-1.5,218.5,away
2021-02-15,MIA,LAC,-6.5,217.5,away
2021-02-15,CLE,GSW,11.0,227.0,away
2021-02-15,HOU,WAS,-1.5,233.0,away
2021-02-15,GSW,CLE,-11.0,227.0,home
2021-02-15,NYK,ATL,1.5,218.5,home
2021-02-15,SAC,BKN,4.5,242.5,home
2021-02-15,IND,CHI,-4.5,223.5,home
2021-02-15,CHI,IND,4.5,223.5,away
2021-02-15,UTA,PHI,-8.5,225.5,home
2021-02-15,WAS,HOU,1.5,233.0,home
2021-02-15,LAC,MIA,6.5,217.5,home
2021-02-15,BKN,SAC,-4.5,242.5,away
2021-02-16,MIL,TOR,-6.0,236.0,home
2021-02-16,TOR,MIL,6.0,236.0,away
2021-02-16,MIN,LAL,6.0,223.0,home
2021-02-16,DEN,BOS,2.0,222.5,away
2021-02-16,OKC,POR,5.5,226.0,home
2021-02-16,NOP,MEM,-1.5,232.0,away
2021-02-16,PHX,BKN,-8.0,226.5,home
2021-02-16,BOS,DEN,-2.0,222.5,home
2021-02-16,BKN,PHX,8.0,226.5,away
2021-02-16,LAL,MIN,-6.0,223.0,away
2021-02-16,POR,OKC,-5.5,226.0,away
2021-02-16,MEM,NOP,1.5,232.0,home
2021-02-17,WAS,DEN,4.5,234.5,home
2021-02-17,IND,MIN,-5.5,226.0,away
2021-02-17,NYK,ORL,-3.5,209.5,away
2021-02-17,ATL,BOS,2.0,222.5,away
2021-02-17,HOU,PHI,8.0,227.0,away
2021-02-17,DET,CHI,3.0,219.5,away
2021-02-17,OKC,MEM,7.0,227.0,away
2021-02-17,DEN,WAS,-4.5,234.5,away
2021-02-17,POR,NOP,4.0,237.0,away
2021-02-17,MIA,GSW,-1.0,222.5,away
2021-02-17,UTA,LAC,-7.0,228.0,away
2021-02-17,LAC,UTA,7.0,228.0,home
2021-02-17,GSW,MIA,1.0,222.5,home
2021-02-17,NOP,POR,-4.0,237.0,home
2021-02-17,MEM,OKC,-7.0,227.0,home
2021-02-17,CHI,DET,-3.0,219.5,home
2021-02-17,PHI,HOU,-8.0,227.0,home
2021-02-17,BOS,ATL,-2.0,222.5,home
2021-02-17,ORL,NYK,3.5,209.5,home
2021-02-17,MIN,IND,5.5,226.0,home
2021-02-18,LAL,BKN,-3.0,230.0,home
2021-02-18,SAC,MIA,1.0,226.0,home
2021-02-18,MIA,SAC,-1.0,226.0,away
2021-02-18,BKN,LAL,3.0,230.0,away
2021-02-18,TOR,MIL,7.5,234.0,away
2021-02-18,MIL,TOR,-7.5,234.0,home
2021-02-19,NOP,PHX,3.5,231.0,home
2021-02-19,LAC,UTA,1.0,228.0,home
2021-02-19,MIL,OKC,-11.0,232.5,home
2021-02-19,CLE,DEN,9.0,226.0,home
2021-02-19,PHI,CHI,-6.0,227.0,home
2021-02-19,DET,MEM,4.5,219.0,away
2021-02-19,GSW,ORL,-5.0,225.5,away
2021-02-19,MEM,DET,-4.5,219.0,home
2021-02-19,ATL,BOS,4.5,226.5,away
2021-02-19,CHI,PHI,6.0,227.0,away
2021-02-19,DEN,CLE,-9.0,226.0,away
2021-02-19,OKC,MIL,11.0,232.5,away
2021-02-19,TOR,MIN,-2.5,225.5,away
2021-02-19,ORL,GSW,5.0,225.5,home
2021-02-19,BOS,ATL,-4.5,226.5,home
2021-02-19,UTA,LAC,-1.0,228.0,away
2021-02-19,PHX,NOP,-3.5,231.0,away
2021-02-19,MIN,TOR,2.5,225.5,home
2021-02-20,SAC,CHI,-1.0,235.5,away
2021-02-20,MIA,LAL,3.5,208.5,away
2021-02-20,GSW,CHA,-2.0,234.5,away
2021-02-20,CHA,GSW,2.0,234.5,home
2021-02-20,LAL,MIA,-3.5,208.5,home
2021-02-20,CHI,SAC,1.0,235.5,home
2021-02-20,MEM,PHX,6.5,223.0,home
2021-02-20,POR,WAS,-4.5,243.5,home
2021-02-20,WAS,POR,4.5,243.5,away
2021-02-20,PHX,MEM,-6.5,223.0,away
2021-02-21,MIL,SAC,-10.0,240.0,home
2021-02-21,LAC,BKN,-6.5,234.5,home
2021-02-21,ATL,DEN,2.5,232.0,home
2021-02-21,TOR,PHI,3.0,222.5,home
2021-02-21,NYK,MIN,-3.0,217.0,home
2021-02-21,CLE,OKC,3.0,219.5,home
2021-02-21,NOP,BOS,2.5,230.0,home
2021-02-21,ORL,DET,-3.0,210.5,home
2021-02-21,DET,ORL,3.0,210.5,away
2021-02-21,BOS,NOP,-2.5,230.0,away
2021-02-21,OKC,CLE,-3.0,219.5,away
2021-02-21,MIN,NYK,3.0,217.0,away
2021-02-21,PHI,TOR,-3.0,222.5,away
2021-02-21,DEN,ATL,-2.5,232.0,away
2021-02-21,BKN,LAC,6.5,234.5,away
2021-02-21,SAC,MIL,10.0,240.0,away
2021-02-22,LAL,WAS,-7.0,228.5,home
2021-02-22,POR,PHX,6.5,226.5,away
2021-02-22,PHX,POR,-6.5,226.5,home
2021-02-22,OKC,MIA,7.0,212.5,home
2021-02-22,DAL,MEM,-4.0,232.0,home
2021-02-22,HOU,CHI,1.0,226.0,home
2021-02-22,MIA,OKC,-7.0,212.5,away
2021-02-22,UTA,CHA,-12.5,228.5,home
2021-02-22,CHA,UTA,12.5,228.5,away
2021-02-22,WAS,LAL,7.0,228.5,away
2021-02-22,CHI,HOU,-1.0,226.0,away
2021-02-22,MEM,DAL,4.0,232.0,away
2021-02-23,GSW,NYK,-4.0,222.5,away
2021-02-23,MIN,MIL,10.0,232.0,away
2021-02-23,WAS,LAC,12.0,235.5,away
2021-02-23,PHI,TOR,-2.5,221.5,away
2021-02-23,POR,DEN,6.0,231.0,away
2021-02-23,ATL,CLE,-8.0,228.0,away
2021-02-23,BOS,DAL,-2.5,222.5,away
2021-02-23,DET,ORL,4.5,211.0,away
2021-02-23,DAL,BOS,2.5,222.5,home
2021-02-23,CLE,ATL,8.0,228.0,home
2021-02-23,BKN,SAC,-5.5,242.0,home
2021-02-23,DEN,POR,-6.0,231.0,home
2021-02-23,NYK,GSW,4.0,222.5,home
2021-02-23,MIL,MIN,-10.0,232.0,home
2021-02-23,LAC,WAS,-12.0,235.5,home
2021-02-23,TOR,PHI,2.5,221.5,home
2021-02-23,SAC,BKN,5.5,242.0,away
2021-02-23,ORL,DET,-4.5,211.0,home
2021-02-24,IND,GSW,-2.0,230.5,home
2021-02-24,BOS,ATL,-1.0,221.0,away
2021-02-24,CLE,HOU,5.5,221.5,home
2021-02-24,ATL,BOS,1.0,221.0,home
2021-02-24,UTA,LAL,-8.5,218.5,home
2021-02-24,MIA,TOR,-2.0,214.0,home
2021-02-24,NOP,DET,-11.5,221.5,home
2021-02-24,OKC,SAS,1.0,217.5,home
2021-02-24,PHX,CHA,-9.5,225.0,home
2021-02-24,LAL,UTA,8.5,218.5,away
2021-02-24,CHI,MIN,-4.5,229.0,home
2021-02-24,CHA,PHX,9.5,225.0,away
2021-02-24,SAS,OKC,-1.0,217.5,away
2021-02-24,DET,NOP,11.5,221.5,away
2021-02-24,TOR,MIA,2.0,214.0,away
2021-02-24,MIN,CHI,4.5,229.0,away
2021-02-24,GSW,IND,2.0,230.5,away
2021-02-24,HOU,CLE,-5.5,221.5,away
2021-02-25,BKN,ORL,-8.5,229.5,home
2021-02-25,DEN,WAS,-8.0,237.5,home
2021-02-25,MIL,NOP,-8.0,242.0,home
2021-02-25,PHI,DAL,-5.0,228.5,home
2021-02-25,MEM,LAC,8.0,225.5,home
2021-02-25,NYK,SAC,-1.0,226.0,home
2021-02-25,LAC,MEM,-8.0,225.5,away
2021-02-25,SAC,NYK,1.0,226.0,away
2021-02-25,WAS,DEN,8.0,237.5,away
2021-02-25,ORL,BKN,8.5,229.5,away
2021-02-25,NOP,MIL,8.0,242.0,away
2021-02-25,DAL,PHI,5.0,228.5,away
2021-02-26,MIA,UTA,6.5,220.0,home
2021-02-26,CHA,GSW,6.5,233.0,away
2021-02-26,IND,BOS,2.5,219.0,away
2021-02-26,LAL,POR,-5.0,222.5,home
2021-02-26,MEM,LAC,7.5,223.0,home
2021-02-26,SAC,DET,-1.5,228.0,away
2021-02-26,OKC,ATL,5.5,226.5,home
2021-02-26,BOS,IND,-2.5,219.0,home
2021-02-26,HOU,TOR,6.5,219.5,away
2021-02-26,UTA,MIA,-6.5,220.0,away
2021-02-26,DET,SAC,1.5,228.0,home
2021-02-26,ATL,OKC,-5.5,226.5,away
2021-02-26,TOR,HOU,-6.5,219.5,home
2021-02-26,CHI,PHX,6.5,226.0,home
2021-02-26,LAC,MEM,-7.5,223.0,away
2021-02-26,GSW,CHA,-6.5,233.0,home
2021-02-26,PHX,CHI,-6.5,226.0,away
2021-02-26,POR,LAL,5.0,222.5,away
2021-02-27,BKN,DAL,1.0,233.5,home
2021-02-27,UTA,ORL,-9.5,221.5,away
2021-02-27,ORL,UTA,9.5,221.5,home
2021-02-27,OKC,DEN,6.5,219.5,home
2021-02-27,IND,NYK,-1.5,216.5,away
2021-02-27,PHI,CLE,-11.5,220.5,home
2021-02-27,WAS,MIN,-4.0,238.0,home
2021-02-27,CLE,PHI,11.5,220.5,away
2021-02-27,MIN,WAS,4.0,238.0,away
2021-02-27,DAL,BKN,-1.0,233.5,away
2021-02-27,DEN,OKC,-6.5,219.5,away
2021-02-27,NYK,IND,1.5,216.5,home
2021-02-27,NOP,SAS,-2.0,232.5,away
2021-02-27,SAS,NOP,2.0,232.5,home
2021-02-28,MEM,HOU,-4.0,224.0,away
2021-02-28,LAC,MIL,-1.0,232.0,away
2021-02-28,NYK,DET,-1.5,209.5,away
2021-02-28,WAS,BOS,6.5,232.0,away
2021-02-28,GSW,LAL,2.5,221.0,away
2021-02-28,ATL,MIA,2.5,225.0,away
2021-02-28,DET,NYK,1.5,209.5,home
2021-02-28,PHX,MIN,-10.5,224.5,away
2021-02-28,MIL,LAC,1.0,232.0,home
2021-02-28,HOU,MEM,4.0,224.0,home
2021-02-28,CHA,SAC,3.5,236.5,away
2021-02-28,LAL,GSW,-2.5,221.0,home
2021-02-28,BOS,WAS,-6.5,232.0,home
2021-02-28,MIA,ATL,-2.5,225.0,home
2021-02-28,MIN,PHX,10.5,224.5,home
2021-02-28,SAC,CHA,-3.5,236.5,home
2021-03-01,IND,PHI,3.5,223.0,away
2021-03-01,DAL,ORL,-7.0,220.0,away
2021-03-01,ORL,DAL,7.0,220.0,home
2021-03-01,PHI,IND,-3.5,223.0,home
2021-03-01,CHI,DEN,4.5,225.0,home
2021-03-01,NOP,UTA,7.0,237.0,home
2021-03-01,SAS,BKN,4.0,233.5,home
2021-03-01,HOU,CLE,-3.0,217.0,home
2021-03-01,POR,CHA,-8.0,230.0,home
2021-03-01,CHA,POR,8.0,230.0,away
2021-03-01,CLE,HOU,3.0,217.0,away
2021-03-01,BKN,SAS,-4.0,233.5,away
2021-03-01,UTA,NOP,-7.0,237.0,away
2021-03-01,DEN,CHI,-4.5,225.0,away
2021-03-02,LAC,BOS,-5.0,221.5,away
2021-03-02,BOS,LAC,5.0,221.5,home
2021-03-02,WAS,MEM,1.0,238.5,home
2021-03-02,MIA,ATL,-2.0,223.5,home
2021-03-02,ATL,MIA,2.0,223.5,away
2021-03-02,MEM,WAS,-1.0,238.5,away
2021-03-02,LAL,PHX,1.5,215.5,home
2021-03-02,DEN,MIL,8.0,234.0,away
2021-03-02,NYK,SAS,-1.5,211.5,away
2021-03-02,PHX,LAL,-1.5,215.5,away
2021-03-02,MIL,DEN,-8.0,234.0,home
2021-03-02,SAS,NYK,1.5,211.5,home
2021-03-03,PHI,UTA,3.5,230.0,home
2021-03-03,HOU,BKN,10.5,226.5,home
2021-03-03,TOR,DET,-7.5,211.5,home
2021-03-03,ORL,ATL,3.0,220.0,home
2021-03-03,DAL,OKC,-5.0,220.0,home
2021-03-03,BKN,HOU,-10.5,226.5,away
2021-03-03,SAC,LAL,-4.5,223.5,home
2021-03-03,CLE,IND,6.5,219.0,home
2021-03-03,DET,TOR,7.5,211.5,away
2021-03-03,UTA,PHI,-3.5,230.0,away
2021-03-03,IND,CLE,-6.5,219.0,away
2021-03-03,CHA,MIN,-2.5,235.0,away
2021-03-03,POR,GSW,1.0,233.0,home
2021-03-03,MIN,CHA,2.5,235.0,home
2021-03-03,NOP,CHI,-6.0,237.0,home
2021-03-03,LAL,SAC,4.5,223.5,away
2021-03-03,ATL,ORL,-3.0,220.0,away
2021-03-03,GSW,POR,-1.0,233.0,away
2021-03-03,CHI,NOP,6.0,237.0,away
2021-03-03,OKC,DAL,5.0,220.0,away
2021-03-04,BOS,TOR,-8.0,221.5,home
2021-03-04,POR,SAC,-4.5,237.5,home
2021-03-04,PHX,GSW,-12.5,220.0,home
2021-03-04,MIA,NOP,-2.0,225.0,away
2021-03-04,DET,NYK,7.0,206.5,away
2021-03-04,WAS,LAC,6.5,235.0,home
2021-03-04,NYK,DET,-7.0,206.5,home
2021-03-04,OKC,SAS,7.0,219.5,away
2021-03-04,SAS,OKC,-7.0,219.5,home
2021-03-04,MIL,MEM,-6.0,235.5,away
2021-03-04,MEM,MIL,6.0,235.5,home
2021-03-04,TOR,BOS,8.0,221.5,away
2021-03-04,LAC,WAS,-6.5,235.0,away
2021-03-04,SAC,POR,4.5,237.5,away
2021-03-04,NOP,MIA,2.0,225.0,home
2021-03-04,GSW,PHX,12.5,220.0,away
2021-03-04,DEN,IND,-3.5,227.5,away
2021-03-04,IND,DEN,3.5,227.5,home
2021-03-10,MEM,WAS,-3.5,237.5,home
2021-03-10,WAS,MEM,3.5,237.5,away
2021-03-10,SAS,DAL,4.5,226.5,away
2021-03-10,DAL,SAS,-4.5,226.5,home
2021-03-11,POR,PHX,4.5,227.0,home
2021-03-11,SAC,HOU,-6.0,231.0,home
2021-03-11,HOU,SAC,6.0,231.0,away
2021-03-11,PHX,POR,-4.5,227.0,away
2021-03-11,MIA,ORL,-9.0,210.5,home
2021-03-11,GSW,LAC,7.0,229.5,away
2021-03-11,DAL,OKC,-2.0,215.5,away
2021-03-11,LAC,GSW,-7.0,229.5,home
2021-03-11,MIN,NOP,8.0,238.0,away
2021-03-11,PHI,CHI,3.5,229.0,away
2021-03-11,BKN,BOS,-2.5,232.0,home
2021-03-11,ORL,MIA,9.0,210.5,away
2021-03-11,ATL,TOR,-3.0,226.5,away
2021-03-11,BOS,BKN,2.5,232.0,away
2021-03-11,MIL,NYK,-11.0,222.5,home
2021-03-11,CHA,DET,-4.5,225.5,home
2021-03-11,TOR,ATL,3.0,226.5,home
2021-03-11,DET,CHA,4.5,225.5,away
2021-03-11,CHI,PHI,-3.5,229.0,home
2021-03-11,NOP,MIN,-8.0,238.0,home
2021-03-11,OKC,DAL,2.0,215.5,home
2021-03-11,NYK,MIL,11.0,222.5,away
2021-03-12,HOU,UTA,19.0,229.5,away
2021-03-12,IND,LAL,4.5,219.5,away
2021-03-12,ORL,SAS,7.5,214.5,away
2021-03-12,UTA,HOU,-19.0,229.5,home
2021-03-12,LAL,IND,-4.5,219.5,home
2021-03-12,DEN,MEM,-2.5,229.5,away
2021-03-12,SAS,ORL,-7.5,214.5,home
2021-03-12,MEM,DEN,2.5,229.5,home
2021-03-12,WAS,PHI,3.5,239.5,home
2021-03-12,NOP,CLE,-6.5,225.5,home
2021-03-12,PHI,WAS,-3.5,239.5,away
2021-03-12,CHI,MIA,2.0,222.5,home
2021-03-12,CLE,NOP,6.5,225.5,away
2021-03-12,MIA,CHI,-2.0,222.5,away
2021-03-13,CHA,TOR,-2.5,234.0,home
2021-03-13,WAS,MIL,13.0,236.0,home
2021-03-13,DEN,DAL,1.0,225.5,home
2021-03-13,ATL,SAC,-4.0,239.0,home
2021-03-13,OKC,NYK,4.5,208.0,home
2021-03-13,BKN,DET,-11.0,225.5,home
2021-03-13,MIN,POR,5.0,234.5,home
2021-03-13,PHX,IND,-7.0,225.5,home
2021-03-13,IND,PHX,7.0,225.5,away
2021-03-13,POR,MIN,-5.0,234.5,away
2021-03-13,DET,BKN,11.0,225.5,away
2021-03-13,SAC,ATL,4.0,239.0,away
2021-03-13,DAL,DEN,-1.0,225.5,away
2021-03-13,MIL,WAS,-13.0,236.0,away
2021-03-13,TOR,CHA,2.5,234.0,away
2021-03-13,NYK,OKC,-4.5,208.0,away
2021-03-14,MIN,POR,5.0,234.5,home
2021-03-14,HOU,BOS,11.0,221.5,home
2021-03-14,GSW,UTA,7.5,233.5,home
2021-03-14,CHI,TOR,-3.5,229.0,home
2021-03-14,PHI,SAS,-5.0,223.5,home
2021-03-14,ORL,MIA,8.0,208.5,home
2021-03-14,OKC,MEM,9.5,223.5,home
2021-03-14,ATL,CLE,-5.5,222.5,home
2021-03-14,CLE,ATL,5.5,222.5,away
2021-03-14,TOR,CHI,3.5,229.0,away
2021-03-14,POR,MIN,-5.0,234.5,away
2021-03-14,BOS,HOU,-11.0,221.5,away
2021-03-14,SAS,PHI,5.0,223.5,away
2021-03-14,MIA,ORL,-8.0,208.5,away
2021-03-14,UTA,GSW,-7.5,233.5,away
2021-03-14,NOP,LAC,6.0,233.0,home
2021-03-14,MEM,OKC,-9.5,223.5,away
2021-03-14,LAC,NOP,-6.0,233.0,away
2021-03-15,CHA,SAC,-3.0,240.0,home
2021-03-15,DET,SAS,1.5,211.0,home
2021-03-15,DAL,LAC,1.5,229.0,home
2021-03-15,DEN,IND,-4.5,223.5,home
2021-03-15,PHX,MEM,-7.5,228.0,home
2021-03-15,GSW,LAL,1.5,225.0,home
2021-03-15,LAL,GSW,-1.5,225.0,away
2021-03-15,BKN,NYK,-8.5,223.5,home
2021-03-15,IND,DEN,4.5,223.5,away
2021-03-15,MEM,PHX,7.5,228.0,away
2021-03-15,SAS,DET,-1.5,211.0,away
2021-03-15,NYK,BKN,8.5,223.5,away
2021-03-15,WAS,MIL,8.5,244.5,home
2021-03-15,LAC,DAL,-1.5,229.0,away
2021-03-15,MIL,WAS,-8.5,244.5,away
2021-03-15,SAC,CHA,3.0,240.0,away
2021-03-16,PHI,NYK,-7.0,219.0,home
2021-03-16,HOU,ATL,8.5,225.0,home
2021-03-16,LAL,MIN,-7.5,223.5,home
2021-03-16,BOS,UTA,3.5,229.5,home
2021-03-16,CHI,OKC,-7.0,227.5,home
2021-03-16,POR,NOP,-2.0,240.0,home
2021-03-16,MIA,CLE,-11.0,206.5,home
2021-03-16,MIN,LAL,7.5,223.5,away
2021-03-16,UTA,BOS,-3.5,229.5,away
2021-03-16,ATL,HOU,-8.5,225.0,away
2021-03-16,CLE,MIA,11.0,206.5,away
2021-03-16,NYK,PHI,7.0,219.0,away
2021-03-16,OKC,CHI,7.0,227.5,away
2021-03-16,NOP,POR,2.0,240.0,away
2021-03-17,DET,TOR,6.5,218.0,home
2021-03-17,MIA,MEM,-1.0,220.0,away
2021-03-17,TOR,DET,-6.5,218.0,away
2021-03-17,GSW,HOU,-11.0,230.5,away
2021-03-17,BOS,CLE,-7.5,212.5,away
2021-03-17,PHI,MIL,6.0,235.0,home
2021-03-17,IND,BKN,1.0,230.0,home
2021-03-17,SAC,WAS,1.0,247.5,away
2021-03-17,CLE,BOS,7.5,212.5,home
2021-03-17,CHI,SAS,-1.5,223.0,home
2021-03-17,DAL,LAC,2.5,225.5,home
2021-03-17,SAS,CHI,1.5,223.0,away
2021-03-17,HOU,GSW,11.0,230.5,home
2021-03-17,MEM,MIA,1.0,220.0,home
2021-03-17,WAS,SAC,-1.0,247.5,home
2021-03-17,MIL,PHI,-6.0,235.0,away
2021-03-17,LAC,DAL,-2.5,225.5,away
2021-03-17,CHA,DEN,6.5,228.5,away
2021-03-17,BKN,IND,-1.0,230.0,away
2021-03-17,DEN,CHA,-6.5,228.5,home
2021-03-18,NOP,POR,1.5,239.0,away
2021-03-18,PHX,MIN,-11.0,232.5,home
